Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
6.006429333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.006455250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.006456250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.006715250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.006715333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.006741250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.006742333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.006767250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.006767333333333, 0, 0, 1, 1, 1, 1, 1, 1
6.006871250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.006872333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.007001250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.007001333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.007209250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.007210333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.007287250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.007287333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.007365250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.007366333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.007391333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.007495333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.007496333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.007573333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.007573416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.007781333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.007782416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.007859333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.007859416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.007937333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.007938416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.008041333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.008041416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.008067333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.008068416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.008145333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.008145416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.008171333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.008172416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.008275333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.008275416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.008379333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.008380416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.010550583333334, 0, 1, 1, 1, 1, 1, 1, 1
6.010550666666667, 0, 0, 1, 1, 1, 1, 1, 1
6.010576250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.010577250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.010601833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.010704250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.010705250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.010755250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.010755333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.010780916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.010781916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.010832083333334, 0, 1, 1, 1, 1, 1, 1, 1
6.010832166666667, 0, 0, 1, 1, 1, 1, 1, 1
6.010883333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.010884333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.010908916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.010960083333334, 0, 1, 1, 1, 1, 1, 1, 1
6.010961083333334, 0, 1, 0, 1, 1, 1, 1, 1
6.010985666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.010985750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.011036916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.011037916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.011113666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.011113750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.011318500000001, 0, 1, 1, 1, 1, 1, 1, 1
6.011319500000000, 0, 1, 0, 1, 1, 1, 1, 1
6.011395333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.011395416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.011600166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.011601166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.011676916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.011677000000001, 0, 0, 1, 1, 1, 1, 1, 1
6.011881750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.011882750000001, 0, 1, 0, 1, 1, 1, 1, 1
6.011958583333334, 0, 0, 1, 1, 1, 1, 1, 1
6.012163416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.012164416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.012240166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.012240250000001, 0, 0, 1, 1, 1, 1, 1, 1
6.012445000000000, 0, 1, 1, 1, 1, 1, 1, 1
6.012446000000001, 0, 1, 0, 1, 1, 1, 1, 1
6.012521750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.012521833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.012726583333333, 0, 1, 1, 1, 1, 1, 1, 1
6.012727583333334, 0, 1, 0, 1, 1, 1, 1, 1
6.012803416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.012803500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.012880250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.012881250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.012931416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.012931500000001, 0, 0, 1, 1, 1, 1, 1, 1
6.013008250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.013009250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.013622666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.013622750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.013648250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.013649250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.013750666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.013750750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.013853083333334, 0, 1, 1, 1, 1, 1, 1, 1
6.013854083333333, 0, 1, 0, 1, 1, 1, 1, 1
6.025540666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025540750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.025696666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025697750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.025748666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025748750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.025774666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025775750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.025826666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025826750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.025852666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.025853750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.026008666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.026008750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.026034666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.026035750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.026112666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.026112750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.026294666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.026295750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.026398750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.026398833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.026424750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.026425750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.026684750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.026684833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.026736750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.026737833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.026762750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.026762833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.026840750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.026841833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.026970750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.026970833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.027178750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.027179833333333, 0, 1, 0, 1, 1, 1, 1, 1
6.027256750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.027256833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.027334750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.027335833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.027360833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.027464833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.027465833333333, 0, 1, 0, 1, 1, 1, 1, 1
6.027542833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.027542916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.027750833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.027751916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.027828833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.027828916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.027854833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.027855916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.027906833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.027906916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.027932833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.027933916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.028010833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.028010916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.028036833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.028037916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.028114833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.028114916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.028140833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.028141916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.028244833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.028244916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.028348833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.028349916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.030083333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.030083416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.030109000000000, 0, 1, 1, 1, 1, 1, 1, 1
6.030110000000001, 0, 1, 0, 1, 1, 1, 1, 1
6.030134583333334, 0, 0, 1, 1, 1, 1, 1, 1
6.030237000000001, 0, 1, 1, 1, 1, 1, 1, 1
6.030238000000001, 0, 1, 0, 1, 1, 1, 1, 1
6.030288166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.030288250000001, 0, 0, 1, 1, 1, 1, 1, 1
6.030313750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.030314750000001, 0, 1, 0, 1, 1, 1, 1, 1
6.030365000000001, 0, 0, 1, 1, 1, 1, 1, 1
6.030416166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.030417166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.030441750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.030441833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.030493000000001, 0, 1, 1, 1, 1, 1, 1, 1
6.030494000000000, 0, 1, 0, 1, 1, 1, 1, 1
6.030518583333333, 0, 1, 1, 1, 1, 1, 1, 1
6.030518666666667, 0, 0, 1, 1, 1, 1, 1, 1
6.030569833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.030570833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.030646583333334, 0, 1, 1, 1, 1, 1, 1, 1
6.030646666666667, 0, 0, 1, 1, 1, 1, 1, 1
6.030851416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.030852416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.030928166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.030928250000001, 0, 0, 1, 1, 1, 1, 1, 1
6.031133083333334, 0, 1, 1, 1, 1, 1, 1, 1
6.031134000000001, 0, 1, 0, 1, 1, 1, 1, 1
6.031209833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.031209916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.031414666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.031415666666667, 0, 1, 0, 1, 1, 1, 1, 1
6.031491416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.031491500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.031696250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.031697250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.031773083333333, 0, 1, 1, 1, 1, 1, 1, 1
6.031773166666667, 0, 0, 1, 1, 1, 1, 1, 1
6.031977916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.031978916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.032054666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.032054750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.032259500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.032260500000000, 0, 1, 0, 1, 1, 1, 1, 1
6.032336333333333, 0, 0, 1, 1, 1, 1, 1, 1
6.032413166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.032414166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.032464333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.032464416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.032541166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.032542166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.033206750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.033206833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.033232416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.033233416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.033334750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.033334833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.033437166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.033438166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.045510166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045510250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.045666166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045667250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.045718166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045718250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.045744166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045745250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.045796166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045796250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.045822166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045823250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.045978166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.045978250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.046004166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.046005250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.046082166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.046082250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.046264166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.046265250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.046368250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.046394250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.046395250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.046654250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.046654333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.046680250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.046681333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.046706250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.046706333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.046810250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.046811333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.046940250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.046940333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.047148250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.047149333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.047226250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.047226333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.047304250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.047305333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.047330250000001, 0, 1, 1, 1, 1, 1, 1, 1
6.047330333333334, 0, 0, 1, 1, 1, 1, 1, 1
6.047434333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.047435333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.047512333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.047512416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.047720333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.047721416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.047798333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.047798416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.047876333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.047877416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.047980333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.047980416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.048006333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.048007416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.048084333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.048084416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.048110333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.048111416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.048214333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.048214416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.048318333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.048319416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.050563000000000, 0, 1, 1, 1, 1, 1, 1, 1
6.050563083333333, 0, 0, 1, 1, 1, 1, 1, 1
6.050588666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.050589666666667, 0, 1, 0, 1, 1, 1, 1, 1
6.050614250000001, 0, 0, 1, 1, 1, 1, 1, 1
6.050716666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.050717666666667, 0, 1, 0, 1, 1, 1, 1, 1
6.050767833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.050767916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.050793416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.050794416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.050844666666667, 0, 0, 1, 1, 1, 1, 1, 1
6.050895833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.050896833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.050921416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.050921500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.050972666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.050973666666667, 0, 1, 0, 1, 1, 1, 1, 1
6.050998250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.050998333333333, 0, 0, 1, 1, 1, 1, 1, 1
6.051049500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.051050500000001, 0, 1, 0, 1, 1, 1, 1, 1
6.051126250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.051126333333333, 0, 0, 1, 1, 1, 1, 1, 1
6.051331083333333, 0, 1, 1, 1, 1, 1, 1, 1
6.051332083333334, 0, 1, 0, 1, 1, 1, 1, 1
6.051407833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.051407916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.051612666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.051613666666667, 0, 1, 0, 1, 1, 1, 1, 1
6.051689500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.051689583333333, 0, 0, 1, 1, 1, 1, 1, 1
6.051894333333333, 0, 1, 1, 1, 1, 1, 1, 1
6.051895333333333, 0, 1, 0, 1, 1, 1, 1, 1
6.051971083333334, 0, 1, 1, 1, 1, 1, 1, 1
6.051971166666667, 0, 0, 1, 1, 1, 1, 1, 1
6.052175916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.052176916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.052252750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.052457583333334, 0, 1, 1, 1, 1, 1, 1, 1
6.052458583333333, 0, 1, 0, 1, 1, 1, 1, 1
6.052534333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.052534416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.052739166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.052740166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.052816000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.052892750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.052893750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.052944000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.053020833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.053021833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.053660833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.053660916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.053686416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.053687416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.053788833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.053788916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.053891250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.053892250000001, 0, 1, 0, 1, 1, 1, 1, 1
6.065479666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065479750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.065635666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065636750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.065687666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065687750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.065713666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065714750000001, 0, 1, 0, 1, 1, 1, 1, 1
6.065765666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065765750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.065791666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065792750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.065947666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065947750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.065973666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.065974750000001, 0, 1, 0, 1, 1, 1, 1, 1
6.066051666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.066051750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.066233666666667, 0, 1, 1, 1, 1, 1, 1, 1
6.066234750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.066337750000001, 0, 0, 1, 1, 1, 1, 1, 1
6.066363750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.066364750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.066623750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.066623833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.066649750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.066650833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.066675750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.066675833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.066727750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.066728833333333, 0, 1, 0, 1, 1, 1, 1, 1
6.066779750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.066779833333333, 0, 0, 1, 1, 1, 1, 1, 1
6.066805750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.066806833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.066909750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.066909833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.067117750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.067118833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.067195750000001, 0, 1, 1, 1, 1, 1, 1, 1
6.067195833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.067273750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.067274833333333, 0, 1, 0, 1, 1, 1, 1, 1
6.067299750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.067299833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.067403750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.067404833333334, 0, 1, 0, 1, 1, 1, 1, 1
6.067481833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.067689833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.067690916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.067767833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.067767916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.067845833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.067846916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.067871833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.067871916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.067949833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.067950916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.068053833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.068053916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.068079833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.068080916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.068183833333333, 0, 1, 1, 1, 1, 1, 1, 1
6.068183916666667, 0, 0, 1, 1, 1, 1, 1, 1
6.068287833333334, 0, 1, 1, 1, 1, 1, 1, 1
6.068288916666667, 0, 1, 0, 1, 1, 1, 1, 1
6.070044750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.070044833333334, 0, 0, 1, 1, 1, 1, 1, 1
6.070070416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.070071333333334, 0, 1, 0, 1, 1, 1, 1, 1
6.070095916666667, 0, 1, 1, 1, 1, 1, 1, 1
6.070096000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.070198416666667, 0, 1, 1, 1, 1, 1, 1, 1
6.070199416666667, 0, 1, 0, 1, 1, 1, 1, 1
6.070249583333334, 0, 1, 1, 1, 1, 1, 1, 1
6.070249666666667, 0, 0, 1, 1, 1, 1, 1, 1
6.070275166666667, 0, 1, 1, 1, 1, 1, 1, 1
6.070276166666667, 0, 1, 0, 1, 1, 1, 1, 1
6.070326333333334, 0, 1, 1, 1, 1, 1, 1, 1
6.070326416666667, 0, 0, 1, 1, 1, 1, 1, 1
6.070377583333333, 0, 1, 1, 1, 1, 1, 1, 1
6.070378583333333, 0, 1, 0, 1, 1, 1, 1, 1
