Time[s], CHAIR HIGH - 0 , Chair LOW - 1, Micro HIGH-2b, Micro LOW-3a, Channel 4, Channel 5, Channel 6, Channel 7
4.191926750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.192924083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.192924250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.192949750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.192950750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.193052166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.193052250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.193154583333333, 1, 1, 0, 1, 1, 1, 1, 1
4.193155583333334, 0, 1, 0, 1, 1, 1, 1, 1
4.196818916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.196974666666667, 0, 1, 0, 1, 1, 1, 1, 1
4.197026666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.197052583333334, 0, 1, 0, 1, 1, 1, 1, 1
4.197097333333334, 0, 1, 1, 0, 1, 1, 1, 1
4.197123166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.197279333333333, 0, 1, 1, 0, 1, 1, 1, 1
4.197305416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.197369916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.197395750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.197551916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.197577916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.197642416666667, 0, 1, 1, 0, 1, 1, 1, 1
4.197668250000000, 0, 1, 1, 1, 1, 1, 1, 1
4.197668333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.197915000000000, 0, 1, 1, 1, 1, 1, 1, 1
4.197915083333333, 0, 1, 1, 0, 1, 1, 1, 1
4.197940916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.197966833333334, 0, 1, 1, 1, 1, 1, 1, 1
4.197966916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.198070833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.198201333333333, 0, 1, 1, 0, 1, 1, 1, 1
4.198409000000000, 0, 1, 0, 1, 1, 1, 1, 1
4.198473500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.198551333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.198577250000000, 0, 1, 1, 0, 1, 1, 1, 1
4.198681250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.198745750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.198953416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.199017916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.199043750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.199069750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.199095750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.199199833333334, 0, 1, 1, 0, 1, 1, 1, 1
4.199225916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.199296583333334, 0, 1, 1, 0, 1, 1, 1, 1
4.199322416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.199426500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.199530333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.201120000000000, 0, 1, 1, 0, 1, 1, 1, 1
4.201145833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.201171833333333, 0, 1, 1, 0, 1, 1, 1, 1
4.201275750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.201327750000000, 0, 1, 1, 1, 1, 1, 1, 1
4.201327833333334, 0, 1, 1, 0, 1, 1, 1, 1
4.201353666666667, 0, 1, 1, 1, 1, 1, 1, 1
4.201353750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.201398500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.201450250000001, 0, 1, 1, 1, 1, 1, 1, 1
4.201450333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.201476250000001, 0, 1, 1, 0, 1, 1, 1, 1
4.201528250000000, 0, 1, 1, 1, 1, 1, 1, 1
4.201528333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.201554250000000, 0, 1, 1, 0, 1, 1, 1, 1
4.201606250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.201670750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.201878416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.201942916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.202150583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.202221250000000, 0, 1, 1, 1, 1, 1, 1, 1
4.202221333333334, 0, 1, 1, 0, 1, 1, 1, 1
4.202429000000000, 0, 1, 0, 1, 1, 1, 1, 1
4.202494000000001, 0, 1, 1, 0, 1, 1, 1, 1
4.202701666666667, 0, 1, 1, 1, 1, 1, 1, 1
4.202701750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.202758416666667, 0, 1, 1, 1, 1, 1, 1, 1
4.202758500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.202966166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.203022916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.203230583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.203232083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203232166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.203293500000000, 1, 0, 1, 0, 1, 1, 1, 1
4.203371333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.203388083333333, 1, 1, 0, 1, 1, 1, 1, 1
4.203389166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.203423333333333, 0, 1, 1, 0, 1, 1, 1, 1
4.203440083333334, 1, 1, 1, 0, 1, 1, 1, 1
4.203440166666667, 1, 0, 1, 0, 1, 1, 1, 1
4.203466083333334, 1, 1, 1, 0, 1, 1, 1, 1
4.203467166666667, 0, 1, 1, 0, 1, 1, 1, 1
4.203501333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.203518083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203518166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.203544083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203545166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.203700083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203700166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.203726083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203727166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.203804083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203804166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.203986083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.203987166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.204090083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.204090250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.204116083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.204117166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.204376166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204376250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.204428166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204429250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.204454166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204454250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.204480166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204481250000001, 0, 1, 0, 1, 1, 1, 1, 1
4.204506166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204506250000001, 1, 0, 0, 1, 1, 1, 1, 1
4.204532166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204533250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.204566416666667, 0, 1, 1, 0, 1, 1, 1, 1
4.204592250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.204662166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204662250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.204696333333334, 1, 0, 1, 0, 1, 1, 1, 1
4.204800166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.204870166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204871250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.204948166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.204948250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.205026166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.205027250000001, 0, 1, 0, 1, 1, 1, 1, 1
4.205078166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.205078333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.205156166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.205157250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.205234166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.205234333333333, 1, 0, 0, 1, 1, 1, 1, 1
4.205442250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205443333333333, 0, 1, 0, 1, 1, 1, 1, 1
4.205520250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205520333333333, 1, 0, 0, 1, 1, 1, 1, 1
4.205546250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205547333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.205598250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205598333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.205624250000001, 1, 1, 0, 1, 1, 1, 1, 1
4.205625333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.205650250000001, 1, 1, 0, 1, 1, 1, 1, 1
4.205650333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.205676250000001, 1, 1, 0, 1, 1, 1, 1, 1
4.205677333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.205702250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205702333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.205728250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205729333333333, 0, 1, 0, 1, 1, 1, 1, 1
4.205806250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205806333333333, 1, 0, 0, 1, 1, 1, 1, 1
4.205832250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.205833333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.205936250000001, 1, 1, 0, 1, 1, 1, 1, 1
4.205936333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.206040250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.206041333333333, 0, 1, 0, 1, 1, 1, 1, 1
4.208360666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.208360750000001, 1, 0, 0, 1, 1, 1, 1, 1
4.208386250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.208387333333333, 0, 1, 0, 1, 1, 1, 1, 1
4.208411833333334, 1, 1, 0, 1, 1, 1, 1, 1
4.208411916666667, 1, 0, 0, 1, 1, 1, 1, 1
4.208514333333333, 1, 1, 0, 1, 1, 1, 1, 1
4.208515333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.208565500000001, 1, 1, 0, 1, 1, 1, 1, 1
4.208565583333334, 1, 0, 0, 1, 1, 1, 1, 1
4.208591083333333, 1, 1, 0, 1, 1, 1, 1, 1
4.208592083333333, 0, 1, 0, 1, 1, 1, 1, 1
4.208642250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.208642333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.208847083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.208848166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.208923916666667, 1, 1, 0, 1, 1, 1, 1, 1
4.208924000000001, 1, 0, 0, 1, 1, 1, 1, 1
4.209103166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.209104166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.209205500000000, 1, 1, 0, 1, 1, 1, 1, 1
4.209205583333334, 1, 0, 0, 1, 1, 1, 1, 1
4.209410333333333, 1, 1, 0, 1, 1, 1, 1, 1
4.209411416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.209487166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.209487250000000, 1, 0, 0, 1, 1, 1, 1, 1
4.209692000000000, 1, 1, 0, 1, 1, 1, 1, 1
4.209693000000001, 0, 1, 0, 1, 1, 1, 1, 1
4.209768750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.209768833333333, 1, 0, 0, 1, 1, 1, 1, 1
4.209973583333333, 1, 1, 0, 1, 1, 1, 1, 1
4.209974583333334, 0, 1, 0, 1, 1, 1, 1, 1
4.210050333333333, 1, 1, 0, 1, 1, 1, 1, 1
4.210050416666667, 1, 0, 0, 1, 1, 1, 1, 1
4.210255250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.210256250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.210332000000000, 1, 1, 0, 1, 1, 1, 1, 1
4.210332083333333, 1, 0, 0, 1, 1, 1, 1, 1
4.210536833333333, 1, 1, 0, 1, 1, 1, 1, 1
4.210537833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.210613583333334, 1, 1, 0, 1, 1, 1, 1, 1
4.210613666666667, 1, 0, 0, 1, 1, 1, 1, 1
4.210664833333333, 1, 1, 0, 1, 1, 1, 1, 1
4.210665833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.210767250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.210767333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.210792833333334, 1, 1, 0, 1, 1, 1, 1, 1
4.210793833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.211381666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.211381750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.211407333333334, 1, 1, 0, 1, 1, 1, 1, 1
4.211408333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.211509666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.211509750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.211612083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.211613166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.217185916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217341666666667, 0, 1, 0, 1, 1, 1, 1, 1
4.217393666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217419583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.217458166666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217484000000001, 0, 1, 0, 1, 1, 1, 1, 1
4.217640166666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217666166666667, 0, 1, 1, 1, 1, 1, 1, 1
4.217666250000001, 0, 1, 0, 1, 1, 1, 1, 1
4.217736916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217762750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.217918916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.217944916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.218009416666667, 0, 1, 1, 0, 1, 1, 1, 1
4.218035250000001, 0, 1, 0, 1, 1, 1, 1, 1
4.218282000000000, 0, 1, 1, 1, 1, 1, 1, 1
4.218282083333333, 0, 1, 1, 0, 1, 1, 1, 1
4.218307916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.218333833333333, 0, 1, 1, 1, 1, 1, 1, 1
4.218333916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.218437833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.218568333333334, 0, 1, 1, 0, 1, 1, 1, 1
4.218776000000000, 0, 1, 0, 1, 1, 1, 1, 1
4.218840500000001, 0, 1, 1, 0, 1, 1, 1, 1
4.218918250000001, 0, 1, 1, 1, 1, 1, 1, 1
4.218918333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.218944250000000, 0, 1, 1, 0, 1, 1, 1, 1
4.219048250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.219112750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.219320416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.219384916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.219410750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.219436750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.219462750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.219566833333333, 0, 1, 1, 0, 1, 1, 1, 1
4.219592916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.219663583333333, 0, 1, 1, 0, 1, 1, 1, 1
4.219689416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.219793500000001, 0, 1, 1, 0, 1, 1, 1, 1
4.219897333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.221487000000001, 0, 1, 1, 0, 1, 1, 1, 1
4.221512833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.221538833333334, 0, 1, 1, 0, 1, 1, 1, 1
4.221642750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.221694750000000, 0, 1, 1, 1, 1, 1, 1, 1
4.221694833333333, 0, 1, 1, 0, 1, 1, 1, 1
4.221720666666667, 0, 1, 1, 1, 1, 1, 1, 1
4.221720750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.221765500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.221817250000000, 0, 1, 1, 1, 1, 1, 1, 1
4.221817333333334, 0, 1, 0, 1, 1, 1, 1, 1
4.221843250000000, 0, 1, 1, 0, 1, 1, 1, 1
4.221895250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.221921250000000, 0, 1, 1, 0, 1, 1, 1, 1
4.221973250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.222037750000000, 0, 1, 1, 0, 1, 1, 1, 1
4.222245416666667, 0, 1, 0, 1, 1, 1, 1, 1
4.222309916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.222517583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.222582083333333, 0, 1, 1, 0, 1, 1, 1, 1
4.222789750000000, 0, 1, 1, 1, 1, 1, 1, 1
4.222789833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.222861000000000, 0, 1, 1, 0, 1, 1, 1, 1
4.223068666666667, 0, 1, 1, 1, 1, 1, 1, 1
4.223068750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.223125416666667, 0, 1, 1, 1, 1, 1, 1, 1
4.223125500000000, 0, 1, 1, 0, 1, 1, 1, 1
4.223201583333333, 1, 1, 1, 0, 1, 1, 1, 1
4.223201666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.223333083333333, 1, 0, 1, 1, 1, 1, 1, 1
4.223333166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.223357583333334, 1, 1, 0, 1, 1, 1, 1, 1
4.223358666666667, 0, 1, 0, 1, 1, 1, 1, 1
4.223389916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.223409583333334, 1, 1, 1, 0, 1, 1, 1, 1
4.223409666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.223435583333334, 1, 1, 1, 0, 1, 1, 1, 1
4.223436666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.223487583333333, 1, 1, 1, 0, 1, 1, 1, 1
4.223487666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.223513583333333, 1, 1, 1, 0, 1, 1, 1, 1
4.223514666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.223597583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.223654333333333, 0, 1, 1, 0, 1, 1, 1, 1
4.223669583333334, 1, 1, 1, 0, 1, 1, 1, 1
4.223669666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.223695583333334, 1, 1, 1, 0, 1, 1, 1, 1
4.223696666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.223732083333333, 0, 1, 1, 1, 1, 1, 1, 1
4.223732166666667, 0, 1, 0, 1, 1, 1, 1, 1
4.223773583333333, 1, 1, 0, 1, 1, 1, 1, 1
4.223773666666667, 1, 0, 0, 1, 1, 1, 1, 1
4.223784083333333, 1, 0, 1, 1, 1, 1, 1, 1
4.223784166666667, 1, 0, 1, 0, 1, 1, 1, 1
4.223862083333334, 1, 0, 1, 1, 1, 1, 1, 1
4.223862166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.223955583333334, 1, 1, 0, 1, 1, 1, 1, 1
4.223956666666667, 0, 1, 0, 1, 1, 1, 1, 1
4.224059583333333, 1, 1, 0, 1, 1, 1, 1, 1
4.224059750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.224085583333333, 1, 1, 0, 1, 1, 1, 1, 1
4.224086750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.224345666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224345750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.224371666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224372750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.224397666666666, 1, 1, 0, 1, 1, 1, 1, 1
4.224397750000001, 1, 0, 0, 1, 1, 1, 1, 1
4.224449666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224450750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.224475666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224475750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.224501666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224502750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.224631666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224631750000000, 1, 0, 0, 1, 1, 1, 1, 1
4.224839666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224840750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.224917666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224917833333333, 1, 0, 0, 1, 1, 1, 1, 1
4.224933666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.224959500000001, 1, 0, 1, 1, 1, 1, 1, 1
4.224959583333334, 1, 0, 0, 1, 1, 1, 1, 1
4.224995666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.224996750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.225047666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.225047833333334, 1, 0, 0, 1, 1, 1, 1, 1
4.225063583333333, 1, 0, 1, 1, 1, 1, 1, 1
4.225063666666667, 1, 0, 1, 0, 1, 1, 1, 1
4.225125666666667, 1, 1, 1, 0, 1, 1, 1, 1
4.225126833333333, 0, 1, 1, 0, 1, 1, 1, 1
4.225167500000000, 0, 1, 0, 1, 1, 1, 1, 1
4.225203750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225203833333333, 1, 0, 0, 1, 1, 1, 1, 1
4.225411750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225412833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.225489750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225489833333334, 1, 0, 0, 1, 1, 1, 1, 1
4.225567750000001, 1, 1, 0, 1, 1, 1, 1, 1
4.225568833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.225619750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225619833333334, 1, 0, 0, 1, 1, 1, 1, 1
4.225645750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225646833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.225671750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225671833333333, 1, 0, 0, 1, 1, 1, 1, 1
4.225697750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225698833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.225775750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225775833333334, 1, 0, 0, 1, 1, 1, 1, 1
4.225801750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225802833333334, 0, 1, 0, 1, 1, 1, 1, 1
4.225905750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.225905833333334, 1, 0, 0, 1, 1, 1, 1, 1
4.226009750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.226010833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.227868250000000, 1, 1, 0, 1, 1, 1, 1, 1
4.227868333333333, 1, 0, 0, 1, 1, 1, 1, 1
4.227893916666667, 1, 1, 0, 1, 1, 1, 1, 1
4.227894916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.227919500000000, 1, 1, 0, 1, 1, 1, 1, 1
4.227919583333334, 1, 0, 0, 1, 1, 1, 1, 1
4.228021916666667, 1, 1, 0, 1, 1, 1, 1, 1
4.228022916666667, 0, 1, 0, 1, 1, 1, 1, 1
4.228073083333333, 1, 1, 0, 1, 1, 1, 1, 1
4.228073166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.228098666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.228099750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.228149916666667, 1, 1, 0, 1, 1, 1, 1, 1
4.228150000000000, 1, 0, 0, 1, 1, 1, 1, 1
4.228354750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.228355750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.228431500000000, 1, 1, 0, 1, 1, 1, 1, 1
4.228431583333333, 1, 0, 0, 1, 1, 1, 1, 1
4.228610750000001, 1, 1, 0, 1, 1, 1, 1, 1
4.228611750000001, 0, 1, 0, 1, 1, 1, 1, 1
4.228713083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.228713166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.228918000000000, 1, 1, 0, 1, 1, 1, 1, 1
4.228919000000000, 0, 1, 0, 1, 1, 1, 1, 1
4.228994750000000, 1, 1, 0, 1, 1, 1, 1, 1
4.228994833333333, 1, 0, 0, 1, 1, 1, 1, 1
4.229199583333334, 1, 1, 0, 1, 1, 1, 1, 1
4.229200583333333, 0, 1, 0, 1, 1, 1, 1, 1
4.229276333333334, 1, 1, 0, 1, 1, 1, 1, 1
4.229276416666667, 1, 0, 0, 1, 1, 1, 1, 1
4.229481166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.229482250000000, 0, 1, 0, 1, 1, 1, 1, 1
4.229558000000000, 1, 1, 0, 1, 1, 1, 1, 1
4.229558083333334, 1, 0, 0, 1, 1, 1, 1, 1
4.229762833333334, 1, 1, 0, 1, 1, 1, 1, 1
4.229763833333333, 0, 1, 0, 1, 1, 1, 1, 1
4.229839583333334, 1, 1, 0, 1, 1, 1, 1, 1
4.229839666666667, 1, 0, 0, 1, 1, 1, 1, 1
4.230044416666667, 1, 1, 0, 1, 1, 1, 1, 1
4.230045500000000, 0, 1, 0, 1, 1, 1, 1, 1
4.230121166666667, 1, 1, 0, 1, 1, 1, 1, 1
4.230121333333334, 1, 0, 0, 1, 1, 1, 1, 1
4.230172416666667, 1, 1, 0, 1, 1, 1, 1, 1
4.230173500000000, 0, 1, 0, 1, 1, 1, 1, 1
4.230274833333334, 1, 1, 0, 1, 1, 1, 1, 1
4.230274916666667, 1, 0, 0, 1, 1, 1, 1, 1
4.230300416666667, 1, 1, 0, 1, 1, 1, 1, 1
4.230301500000000, 0, 1, 0, 1, 1, 1, 1, 1
4.230838083333333, 1, 1, 0, 1, 1, 1, 1, 1
4.230838166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.230863666666667, 1, 1, 0, 1, 1, 1, 1, 1
4.230864750000000, 0, 1, 0, 1, 1, 1, 1, 1
4.230966083333334, 1, 1, 0, 1, 1, 1, 1, 1
4.230966166666667, 1, 0, 0, 1, 1, 1, 1, 1
4.231068500000000, 1, 1, 0, 1, 1, 1, 1, 1
4.231069500000000, 0, 1, 0, 1, 1, 1, 1, 1
4.237553916666667, 0, 1, 1, 0, 1, 1, 1, 1
4.237709666666666, 0, 1, 0, 1, 1, 1, 1, 1
4.237761666666667, 0, 1, 1, 0, 1, 1, 1, 1
4.237787583333334, 0, 1, 0, 1, 1, 1, 1, 1
